Region;Brott;År;Period;Antal;/100 000 inv
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Feb;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Mar;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Apr;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Maj;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jun;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jul;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Aug;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Sep;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Okt;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Nov;0;0
Hyllie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Dec;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jan;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Feb;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Mar;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Apr;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Maj;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jun;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jul;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Aug;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Sep;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Okt;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Nov;0;0
Kirseberg stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Dec;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jan;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Feb;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Mar;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Apr;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Maj;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jun;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jul;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Aug;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Sep;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Okt;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Nov;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Dec;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jan;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Feb;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Mar;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Apr;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Maj;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jun;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jul;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Aug;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Sep;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Okt;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Nov;0;0
Oxie stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Dec;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jan;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Feb;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Mar;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Apr;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Maj;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jun;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jul;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Aug;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Sep;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Okt;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Nov;0;0
Rosengård stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Dec;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jan;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Feb;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Mar;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Apr;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Maj;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jun;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jul;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Aug;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Sep;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Okt;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Nov;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Dec;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jan;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Feb;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Mar;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Apr;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Maj;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jun;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Jul;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Aug;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Sep;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Okt;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Nov;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Narkotikabrott;2015;Dec;0;0
Malung-Sälen kommun;Narkotikabrott;2015;Jan;13;130
Malung-Sälen kommun;Narkotikabrott;2015;Feb;20;200
Malung-Sälen kommun;Narkotikabrott;2015;Mar;22;220
Malung-Sälen kommun;Narkotikabrott;2015;Apr;4;40
Malung-Sälen kommun;Narkotikabrott;2015;Maj;0;0
Malung-Sälen kommun;Narkotikabrott;2015;Jun;0;0
Malung-Sälen kommun;Narkotikabrott;2015;Jul;4;40
Malung-Sälen kommun;Narkotikabrott;2015;Aug;2;20
Malung-Sälen kommun;Narkotikabrott;2015;Sep;0;0
Malung-Sälen kommun;Narkotikabrott;2015;Okt;2;20
Malung-Sälen kommun;Narkotikabrott;2015;Nov;1;10
Malung-Sälen kommun;Narkotikabrott;2015;Dec;5;50
Malå kommun;Narkotikabrott;2015;Jan;0;0
Malå kommun;Narkotikabrott;2015;Feb;5;161
Malå kommun;Narkotikabrott;2015;Mar;0;0
Malå kommun;Narkotikabrott;2015;Apr;1;32
Malå kommun;Narkotikabrott;2015;Maj;0;0
Malå kommun;Narkotikabrott;2015;Jun;4;129
Malå kommun;Narkotikabrott;2015;Jul;0;0
Malå kommun;Narkotikabrott;2015;Aug;0;0
Malå kommun;Narkotikabrott;2015;Sep;0;0
Malå kommun;Narkotikabrott;2015;Okt;0;0
Malå kommun;Narkotikabrott;2015;Nov;0;0
Malå kommun;Narkotikabrott;2015;Dec;0;0
Mariestad kommun;Narkotikabrott;2015;Jan;16;67
Mariestad kommun;Narkotikabrott;2015;Feb;182;759
Mariestad kommun;Narkotikabrott;2015;Mar;240;1001
Mariestad kommun;Narkotikabrott;2015;Apr;20;83
Mariestad kommun;Narkotikabrott;2015;Maj;51;213
Mariestad kommun;Narkotikabrott;2015;Jun;18;75
Mariestad kommun;Narkotikabrott;2015;Jul;3;13
Mariestad kommun;Narkotikabrott;2015;Aug;9;38
Mariestad kommun;Narkotikabrott;2015;Sep;20;83
Mariestad kommun;Narkotikabrott;2015;Okt;17;71
Mariestad kommun;Narkotikabrott;2015;Nov;15;63
Mariestad kommun;Narkotikabrott;2015;Dec;16;67
Mark kommun;Narkotikabrott;2015;Jan;27;80
Mark kommun;Narkotikabrott;2015;Feb;22;65
Mark kommun;Narkotikabrott;2015;Mar;24;71
Mark kommun;Narkotikabrott;2015;Apr;42;124
Mark kommun;Narkotikabrott;2015;Maj;16;47
Mark kommun;Narkotikabrott;2015;Jun;10;30
Mark kommun;Narkotikabrott;2015;Jul;9;27
Mark kommun;Narkotikabrott;2015;Aug;12;35
Mark kommun;Narkotikabrott;2015;Sep;17;50
Mark kommun;Narkotikabrott;2015;Okt;17;50
Mark kommun;Narkotikabrott;2015;Nov;14;41
Mark kommun;Narkotikabrott;2015;Dec;22;65
Markaryd kommun;Narkotikabrott;2015;Jan;0;0
Markaryd kommun;Narkotikabrott;2015;Feb;2;21
Markaryd kommun;Narkotikabrott;2015;Mar;2;21
Markaryd kommun;Narkotikabrott;2015;Apr;2;21
Markaryd kommun;Narkotikabrott;2015;Maj;4;41
Markaryd kommun;Narkotikabrott;2015;Jun;7;72
Markaryd kommun;Narkotikabrott;2015;Jul;8;83
Markaryd kommun;Narkotikabrott;2015;Aug;3;31
Markaryd kommun;Narkotikabrott;2015;Sep;1;10
Markaryd kommun;Narkotikabrott;2015;Okt;5;52
Markaryd kommun;Narkotikabrott;2015;Nov;6;62
Markaryd kommun;Narkotikabrott;2015;Dec;1;10
Mellerud kommun;Narkotikabrott;2015;Jan;3;33
Mellerud kommun;Narkotikabrott;2015;Feb;5;55
Mellerud kommun;Narkotikabrott;2015;Mar;7;77
Mellerud kommun;Narkotikabrott;2015;Apr;6;66
Mellerud kommun;Narkotikabrott;2015;Maj;2;22
Mellerud kommun;Narkotikabrott;2015;Jun;4;44
Mellerud kommun;Narkotikabrott;2015;Jul;6;66
Mellerud kommun;Narkotikabrott;2015;Aug;0;0
Mellerud kommun;Narkotikabrott;2015;Sep;1;11
Mellerud kommun;Narkotikabrott;2015;Okt;2;22
Mellerud kommun;Narkotikabrott;2015;Nov;0;0
Mellerud kommun;Narkotikabrott;2015;Dec;7;77
Mjölby kommun;Narkotikabrott;2015;Jan;10;38
Mjölby kommun;Narkotikabrott;2015;Feb;6;23
Mjölby kommun;Narkotikabrott;2015;Mar;18;68
Mjölby kommun;Narkotikabrott;2015;Apr;4;15
Mjölby kommun;Narkotikabrott;2015;Maj;19;72
Mjölby kommun;Narkotikabrott;2015;Jun;8;30
Mjölby kommun;Narkotikabrott;2015;Jul;7;26
Mjölby kommun;Narkotikabrott;2015;Aug;8;30
Mjölby kommun;Narkotikabrott;2015;Sep;11;41
Mjölby kommun;Narkotikabrott;2015;Okt;8;30
Mjölby kommun;Narkotikabrott;2015;Nov;11;41
Mjölby kommun;Narkotikabrott;2015;Dec;14;53
Mora kommun;Narkotikabrott;2015;Jan;9;45
Mora kommun;Narkotikabrott;2015;Feb;0;0
Mora kommun;Narkotikabrott;2015;Mar;4;20
Mora kommun;Narkotikabrott;2015;Apr;3;15
Mora kommun;Narkotikabrott;2015;Maj;6;30
Mora kommun;Narkotikabrott;2015;Jun;5;25
Mora kommun;Narkotikabrott;2015;Jul;3;15
Mora kommun;Narkotikabrott;2015;Aug;2;10
Mora kommun;Narkotikabrott;2015;Sep;13;65
Mora kommun;Narkotikabrott;2015;Okt;4;20
Mora kommun;Narkotikabrott;2015;Nov;9;45
Mora kommun;Narkotikabrott;2015;Dec;10;50
Motala kommun;Narkotikabrott;2015;Jan;21;49
Motala kommun;Narkotikabrott;2015;Feb;34;80
Motala kommun;Narkotikabrott;2015;Mar;25;59
Motala kommun;Narkotikabrott;2015;Apr;15;35
Motala kommun;Narkotikabrott;2015;Maj;45;105
Motala kommun;Narkotikabrott;2015;Jun;19;44
Motala kommun;Narkotikabrott;2015;Jul;10;23
Motala kommun;Narkotikabrott;2015;Aug;27;63
Motala kommun;Narkotikabrott;2015;Sep;48;112
Motala kommun;Narkotikabrott;2015;Okt;29;68
Motala kommun;Narkotikabrott;2015;Nov;33;77
Motala kommun;Narkotikabrott;2015;Dec;33;77
Mullsjö kommun;Narkotikabrott;2015;Jan;6;84
Mullsjö kommun;Narkotikabrott;2015;Feb;0;0
Mullsjö kommun;Narkotikabrott;2015;Mar;0;0
Mullsjö kommun;Narkotikabrott;2015;Apr;0;0
Mullsjö kommun;Narkotikabrott;2015;Maj;3;42
Mullsjö kommun;Narkotikabrott;2015;Jun;1;14
Mullsjö kommun;Narkotikabrott;2015;Jul;0;0
Mullsjö kommun;Narkotikabrott;2015;Aug;3;42
Mullsjö kommun;Narkotikabrott;2015;Sep;0;0
Mullsjö kommun;Narkotikabrott;2015;Okt;4;56
Mullsjö kommun;Narkotikabrott;2015;Nov;0;0
Mullsjö kommun;Narkotikabrott;2015;Dec;0;0
Munkedal kommun;Narkotikabrott;2015;Jan;20;196
Munkedal kommun;Narkotikabrott;2015;Feb;7;68
Munkedal kommun;Narkotikabrott;2015;Mar;5;49
Munkedal kommun;Narkotikabrott;2015;Apr;5;49
Munkedal kommun;Narkotikabrott;2015;Maj;5;49
Munkedal kommun;Narkotikabrott;2015;Jun;9;88
Munkedal kommun;Narkotikabrott;2015;Jul;9;88
Munkedal kommun;Narkotikabrott;2015;Aug;8;78
Munkedal kommun;Narkotikabrott;2015;Sep;11;108
Munkedal kommun;Narkotikabrott;2015;Okt;12;117
Munkedal kommun;Narkotikabrott;2015;Nov;1;10
Munkedal kommun;Narkotikabrott;2015;Dec;14;137
Munkfors kommun;Narkotikabrott;2015;Jan;0;0
Munkfors kommun;Narkotikabrott;2015;Feb;1;27
Munkfors kommun;Narkotikabrott;2015;Mar;3;82
Munkfors kommun;Narkotikabrott;2015;Apr;3;82
Munkfors kommun;Narkotikabrott;2015;Maj;0;0
Munkfors kommun;Narkotikabrott;2015;Jun;1;27
Munkfors kommun;Narkotikabrott;2015;Jul;2;55
Munkfors kommun;Narkotikabrott;2015;Aug;8;219
Munkfors kommun;Narkotikabrott;2015;Sep;0;0
Munkfors kommun;Narkotikabrott;2015;Okt;0;0
Munkfors kommun;Narkotikabrott;2015;Nov;4;109
Munkfors kommun;Narkotikabrott;2015;Dec;3;82
Mölndal kommun;Narkotikabrott;2015;Jan;40;63
Mölndal kommun;Narkotikabrott;2015;Feb;21;33
Mölndal kommun;Narkotikabrott;2015;Mar;29;46
Mölndal kommun;Narkotikabrott;2015;Apr;28;44
Mölndal kommun;Narkotikabrott;2015;Maj;48;76
Mölndal kommun;Narkotikabrott;2015;Jun;21;33
Mölndal kommun;Narkotikabrott;2015;Jul;14;22
Mölndal kommun;Narkotikabrott;2015;Aug;29;46
Mölndal kommun;Narkotikabrott;2015;Sep;27;43
Mölndal kommun;Narkotikabrott;2015;Okt;27;43
Mölndal kommun;Narkotikabrott;2015;Nov;20;32
Mölndal kommun;Narkotikabrott;2015;Dec;27;43
Mönsterås kommun;Narkotikabrott;2015;Jan;15;114
Mönsterås kommun;Narkotikabrott;2015;Feb;6;46
Mönsterås kommun;Narkotikabrott;2015;Mar;4;31
Mönsterås kommun;Narkotikabrott;2015;Apr;4;31
Mönsterås kommun;Narkotikabrott;2015;Maj;28;214
Mönsterås kommun;Narkotikabrott;2015;Jun;3;23
Mönsterås kommun;Narkotikabrott;2015;Jul;1;8
Mönsterås kommun;Narkotikabrott;2015;Aug;22;168
Mönsterås kommun;Narkotikabrott;2015;Sep;1;8
Mönsterås kommun;Narkotikabrott;2015;Okt;0;0
Mönsterås kommun;Narkotikabrott;2015;Nov;4;31
Mönsterås kommun;Narkotikabrott;2015;Dec;1;8
Mörbylånga kommun;Narkotikabrott;2015;Jan;0;0
Mörbylånga kommun;Narkotikabrott;2015;Feb;7;48
Mörbylånga kommun;Narkotikabrott;2015;Mar;4;27
Mörbylånga kommun;Narkotikabrott;2015;Apr;0;0
Mörbylånga kommun;Narkotikabrott;2015;Maj;2;14
Mörbylånga kommun;Narkotikabrott;2015;Jun;2;14
Mörbylånga kommun;Narkotikabrott;2015;Jul;66;453
Mörbylånga kommun;Narkotikabrott;2015;Aug;0;0
Mörbylånga kommun;Narkotikabrott;2015;Sep;3;21
Mörbylånga kommun;Narkotikabrott;2015;Okt;7;48
Mörbylånga kommun;Narkotikabrott;2015;Nov;5;34
Mörbylånga kommun;Narkotikabrott;2015;Dec;0;0
Nacka kommun;Narkotikabrott;2015;Jan;94;97
Nacka kommun;Narkotikabrott;2015;Feb;118;122
Nacka kommun;Narkotikabrott;2015;Mar;146;150
Nacka kommun;Narkotikabrott;2015;Apr;73;75
Nacka kommun;Narkotikabrott;2015;Maj;74;76
Nacka kommun;Narkotikabrott;2015;Jun;80;82
Nacka kommun;Narkotikabrott;2015;Jul;43;44
Nacka kommun;Narkotikabrott;2015;Aug;49;50
Nacka kommun;Narkotikabrott;2015;Sep;159;164
Nacka kommun;Narkotikabrott;2015;Okt;191;197
Nacka kommun;Narkotikabrott;2015;Nov;26;27
Nacka kommun;Narkotikabrott;2015;Dec;59;61
Nora kommun;Narkotikabrott;2015;Jan;9;86
Nora kommun;Narkotikabrott;2015;Feb;2;19
Nora kommun;Narkotikabrott;2015;Mar;6;58
Nora kommun;Narkotikabrott;2015;Apr;3;29
Nora kommun;Narkotikabrott;2015;Maj;7;67
Nora kommun;Narkotikabrott;2015;Jun;4;38
Nora kommun;Narkotikabrott;2015;Jul;4;38
Nora kommun;Narkotikabrott;2015;Aug;5;48
Nora kommun;Narkotikabrott;2015;Sep;3;29
Nora kommun;Narkotikabrott;2015;Okt;7;67
Nora kommun;Narkotikabrott;2015;Nov;3;29
Nora kommun;Narkotikabrott;2015;Dec;7;67
Norberg kommun;Narkotikabrott;2015;Jan;6;104
Norberg kommun;Narkotikabrott;2015;Feb;3;52
Norberg kommun;Narkotikabrott;2015;Mar;2;35
Norberg kommun;Narkotikabrott;2015;Apr;9;156
Norberg kommun;Narkotikabrott;2015;Maj;5;87
Norberg kommun;Narkotikabrott;2015;Jun;6;104
Norberg kommun;Narkotikabrott;2015;Jul;4;69
Norberg kommun;Narkotikabrott;2015;Aug;2;35
Norberg kommun;Narkotikabrott;2015;Sep;1;17
Norberg kommun;Narkotikabrott;2015;Okt;5;87
Norberg kommun;Narkotikabrott;2015;Nov;4;69
Norberg kommun;Narkotikabrott;2015;Dec;1;17
Nordanstig kommun;Narkotikabrott;2015;Jan;1;11
Nordanstig kommun;Narkotikabrott;2015;Feb;0;0
Nordanstig kommun;Narkotikabrott;2015;Mar;1;11
Nordanstig kommun;Narkotikabrott;2015;Apr;2;21
Nordanstig kommun;Narkotikabrott;2015;Maj;0;0
Nordanstig kommun;Narkotikabrott;2015;Jun;0;0
Nordanstig kommun;Narkotikabrott;2015;Jul;0;0
Nordanstig kommun;Narkotikabrott;2015;Aug;0;0
Nordanstig kommun;Narkotikabrott;2015;Sep;1;11
Nordanstig kommun;Narkotikabrott;2015;Okt;0;0
Nordanstig kommun;Narkotikabrott;2015;Nov;0;0
Nordanstig kommun;Narkotikabrott;2015;Dec;2;21
Nordmaling kommun;Narkotikabrott;2015;Jan;14;198
Nordmaling kommun;Narkotikabrott;2015;Feb;4;57
Nordmaling kommun;Narkotikabrott;2015;Mar;6;85
Nordmaling kommun;Narkotikabrott;2015;Apr;4;57
Nordmaling kommun;Narkotikabrott;2015;Maj;5;71
Nordmaling kommun;Narkotikabrott;2015;Jun;0;0
Nordmaling kommun;Narkotikabrott;2015;Jul;2;28
Nordmaling kommun;Narkotikabrott;2015;Aug;1;14
Nordmaling kommun;Narkotikabrott;2015;Sep;7;99
Nordmaling kommun;Narkotikabrott;2015;Okt;8;113
Nordmaling kommun;Narkotikabrott;2015;Nov;4;57
Nordmaling kommun;Narkotikabrott;2015;Dec;5;71
Norrköping kommun;Narkotikabrott;2015;Jan;157;115
Norrköping kommun;Narkotikabrott;2015;Feb;167;123
Norrköping kommun;Narkotikabrott;2015;Mar;194;142
Norrköping kommun;Narkotikabrott;2015;Apr;191;140
Norrköping kommun;Narkotikabrott;2015;Maj;176;129
Norrköping kommun;Narkotikabrott;2015;Jun;275;202
Norrköping kommun;Narkotikabrott;2015;Jul;147;108
Norrköping kommun;Narkotikabrott;2015;Aug;166;122
Norrköping kommun;Narkotikabrott;2015;Sep;235;173
Norrköping kommun;Narkotikabrott;2015;Okt;196;144
Norrköping kommun;Narkotikabrott;2015;Nov;200;147
Norrköping kommun;Narkotikabrott;2015;Dec;213;156
Norrtälje kommun;Narkotikabrott;2015;Jan;57;98
Norrtälje kommun;Narkotikabrott;2015;Feb;59;102
Norrtälje kommun;Narkotikabrott;2015;Mar;85;146
Norrtälje kommun;Narkotikabrott;2015;Apr;71;122
Norrtälje kommun;Narkotikabrott;2015;Maj;38;65
Norrtälje kommun;Narkotikabrott;2015;Jun;59;102
Norrtälje kommun;Narkotikabrott;2015;Jul;54;93
Norrtälje kommun;Narkotikabrott;2015;Aug;54;93
Norrtälje kommun;Narkotikabrott;2015;Sep;69;119
Norrtälje kommun;Narkotikabrott;2015;Okt;60;103
Norrtälje kommun;Narkotikabrott;2015;Nov;55;95
Norrtälje kommun;Narkotikabrott;2015;Dec;47;81
Norsjö kommun;Narkotikabrott;2015;Jan;1;24
Norsjö kommun;Narkotikabrott;2015;Feb;1;24
Norsjö kommun;Narkotikabrott;2015;Mar;0;0
Norsjö kommun;Narkotikabrott;2015;Apr;2;48
Norsjö kommun;Narkotikabrott;2015;Maj;2;48
Norsjö kommun;Narkotikabrott;2015;Jun;2;48
Norsjö kommun;Narkotikabrott;2015;Jul;1;24
Norsjö kommun;Narkotikabrott;2015;Aug;0;0
Norsjö kommun;Narkotikabrott;2015;Sep;0;0
Norsjö kommun;Narkotikabrott;2015;Okt;0;0
Norsjö kommun;Narkotikabrott;2015;Nov;0;0
Norsjö kommun;Narkotikabrott;2015;Dec;4;96
Nybro kommun;Narkotikabrott;2015;Jan;12;61
Nybro kommun;Narkotikabrott;2015;Feb;13;66
Nybro kommun;Narkotikabrott;2015;Mar;2;10
Nybro kommun;Narkotikabrott;2015;Apr;11;56
Nybro kommun;Narkotikabrott;2015;Maj;16;81
Nybro kommun;Narkotikabrott;2015;Jun;3;15
Nybro kommun;Narkotikabrott;2015;Jul;2;10
Nybro kommun;Narkotikabrott;2015;Aug;9;46
Nybro kommun;Narkotikabrott;2015;Sep;19;96
Nybro kommun;Narkotikabrott;2015;Okt;14;71
Nybro kommun;Narkotikabrott;2015;Nov;10;51
Nybro kommun;Narkotikabrott;2015;Dec;1;5
Nykvarn kommun;Narkotikabrott;2015;Jan;2;20
Nykvarn kommun;Narkotikabrott;2015;Feb;4;40
Nykvarn kommun;Narkotikabrott;2015;Mar;2;20
Nykvarn kommun;Narkotikabrott;2015;Apr;10;100
Nykvarn kommun;Narkotikabrott;2015;Maj;11;110
Nykvarn kommun;Narkotikabrott;2015;Jun;3;30
Nykvarn kommun;Narkotikabrott;2015;Jul;2;20
Nykvarn kommun;Narkotikabrott;2015;Aug;8;80
Nykvarn kommun;Narkotikabrott;2015;Sep;5;50
Nykvarn kommun;Narkotikabrott;2015;Okt;0;0
Nykvarn kommun;Narkotikabrott;2015;Nov;1;10
Nykvarn kommun;Narkotikabrott;2015;Dec;2;20
Nyköping kommun;Narkotikabrott;2015;Jan;77;143
Nyköping kommun;Narkotikabrott;2015;Feb;51;95
Nyköping kommun;Narkotikabrott;2015;Mar;84;156
Nyköping kommun;Narkotikabrott;2015;Apr;93;173
Nyköping kommun;Narkotikabrott;2015;Maj;106;197
Nyköping kommun;Narkotikabrott;2015;Jun;81;150
Nyköping kommun;Narkotikabrott;2015;Jul;41;76
Nyköping kommun;Narkotikabrott;2015;Aug;56;104
Nyköping kommun;Narkotikabrott;2015;Sep;107;199
Nyköping kommun;Narkotikabrott;2015;Okt;76;141
Nyköping kommun;Narkotikabrott;2015;Nov;85;158
Nyköping kommun;Narkotikabrott;2015;Dec;79;147
Nynäshamn kommun;Narkotikabrott;2015;Jan;21;77
Nynäshamn kommun;Narkotikabrott;2015;Feb;9;33
Nynäshamn kommun;Narkotikabrott;2015;Mar;20;73
Nynäshamn kommun;Narkotikabrott;2015;Apr;24;88
Nynäshamn kommun;Narkotikabrott;2015;Maj;8;29
Nynäshamn kommun;Narkotikabrott;2015;Jun;39;143
Nynäshamn kommun;Narkotikabrott;2015;Jul;11;40
Nynäshamn kommun;Narkotikabrott;2015;Aug;11;40
Nynäshamn kommun;Narkotikabrott;2015;Sep;15;55
Nynäshamn kommun;Narkotikabrott;2015;Okt;5;18
Nynäshamn kommun;Narkotikabrott;2015;Nov;19;70
Nynäshamn kommun;Narkotikabrott;2015;Dec;24;88
Nässjö kommun;Narkotikabrott;2015;Jan;16;53
Nässjö kommun;Narkotikabrott;2015;Feb;23;76
Nässjö kommun;Narkotikabrott;2015;Mar;38;126
Nässjö kommun;Narkotikabrott;2015;Apr;33;109
Nässjö kommun;Narkotikabrott;2015;Maj;17;56
Nässjö kommun;Narkotikabrott;2015;Jun;43;142
Nässjö kommun;Narkotikabrott;2015;Jul;17;56
Nässjö kommun;Narkotikabrott;2015;Aug;28;93
Nässjö kommun;Narkotikabrott;2015;Sep;19;63
Nässjö kommun;Narkotikabrott;2015;Okt;32;106
Nässjö kommun;Narkotikabrott;2015;Nov;18;60
Nässjö kommun;Narkotikabrott;2015;Dec;20;66
Ockelbo kommun;Narkotikabrott;2015;Jan;5;86
Ockelbo kommun;Narkotikabrott;2015;Feb;2;34
Ockelbo kommun;Narkotikabrott;2015;Mar;8;138
Ockelbo kommun;Narkotikabrott;2015;Apr;2;34
Ockelbo kommun;Narkotikabrott;2015;Maj;3;52
Ockelbo kommun;Narkotikabrott;2015;Jun;3;52
Ockelbo kommun;Narkotikabrott;2015;Jul;5;86
Ockelbo kommun;Narkotikabrott;2015;Aug;1;17
Ockelbo kommun;Narkotikabrott;2015;Sep;3;52
Ockelbo kommun;Narkotikabrott;2015;Okt;0;0
Ockelbo kommun;Narkotikabrott;2015;Nov;1;17
Ockelbo kommun;Narkotikabrott;2015;Dec;1;17
Olofström kommun;Narkotikabrott;2015;Jan;1;8
Olofström kommun;Narkotikabrott;2015;Feb;3;23
Olofström kommun;Narkotikabrott;2015;Mar;6;46
Olofström kommun;Narkotikabrott;2015;Apr;4;31
Olofström kommun;Narkotikabrott;2015;Maj;24;183
