Region;Brott;År;Period;Antal;/100 000 inv
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Maj;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jun;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jul;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Aug;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Sep;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Okt;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Nov;0;0
Limhamn-Bunkeflo stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Dec;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jan;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Feb;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Mar;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Apr;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Maj;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jun;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jul;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Aug;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Sep;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Okt;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Nov;0;0
Oxie stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Dec;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jan;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Feb;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Mar;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Apr;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Maj;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jun;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jul;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Aug;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Sep;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Okt;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Nov;0;0
Rosengård stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Dec;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jan;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Feb;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Mar;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Apr;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Maj;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jun;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jul;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Aug;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Sep;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Okt;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Nov;0;0
S Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Dec;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jan;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Feb;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Mar;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Apr;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Maj;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jun;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Jul;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Aug;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Sep;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Okt;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Nov;0;0
V Innerstaden stadsdel (upphörde 2013-06-30);Våldsbrott ;2015;Dec;0;0
Malung-Sälen kommun;Våldsbrott ;2015;Jan;32;320
Malung-Sälen kommun;Våldsbrott ;2015;Feb;18;180
Malung-Sälen kommun;Våldsbrott ;2015;Mar;13;130
Malung-Sälen kommun;Våldsbrott ;2015;Apr;21;210
Malung-Sälen kommun;Våldsbrott ;2015;Maj;17;170
Malung-Sälen kommun;Våldsbrott ;2015;Jun;3;30
Malung-Sälen kommun;Våldsbrott ;2015;Jul;15;150
Malung-Sälen kommun;Våldsbrott ;2015;Aug;10;100
Malung-Sälen kommun;Våldsbrott ;2015;Sep;8;80
Malung-Sälen kommun;Våldsbrott ;2015;Okt;7;70
Malung-Sälen kommun;Våldsbrott ;2015;Nov;6;60
Malung-Sälen kommun;Våldsbrott ;2015;Dec;17;170
Malå kommun;Våldsbrott ;2015;Jan;0;0
Malå kommun;Våldsbrott ;2015;Feb;1;32
Malå kommun;Våldsbrott ;2015;Mar;3;96
Malå kommun;Våldsbrott ;2015;Apr;1;32
Malå kommun;Våldsbrott ;2015;Maj;2;64
Malå kommun;Våldsbrott ;2015;Jun;0;0
Malå kommun;Våldsbrott ;2015;Jul;0;0
Malå kommun;Våldsbrott ;2015;Aug;1;32
Malå kommun;Våldsbrott ;2015;Sep;0;0
Malå kommun;Våldsbrott ;2015;Okt;1;32
Malå kommun;Våldsbrott ;2015;Nov;1;32
Malå kommun;Våldsbrott ;2015;Dec;2;64
Mariestad kommun;Våldsbrott ;2015;Jan;9;38
Mariestad kommun;Våldsbrott ;2015;Feb;11;46
Mariestad kommun;Våldsbrott ;2015;Mar;9;38
Mariestad kommun;Våldsbrott ;2015;Apr;16;67
Mariestad kommun;Våldsbrott ;2015;Maj;21;88
Mariestad kommun;Våldsbrott ;2015;Jun;6;25
Mariestad kommun;Våldsbrott ;2015;Jul;22;92
Mariestad kommun;Våldsbrott ;2015;Aug;16;67
Mariestad kommun;Våldsbrott ;2015;Sep;13;54
Mariestad kommun;Våldsbrott ;2015;Okt;20;83
Mariestad kommun;Våldsbrott ;2015;Nov;10;42
Mariestad kommun;Våldsbrott ;2015;Dec;15;63
Mark kommun;Våldsbrott ;2015;Jan;21;62
Mark kommun;Våldsbrott ;2015;Feb;21;62
Mark kommun;Våldsbrott ;2015;Mar;19;56
Mark kommun;Våldsbrott ;2015;Apr;19;56
Mark kommun;Våldsbrott ;2015;Maj;16;47
Mark kommun;Våldsbrott ;2015;Jun;15;44
Mark kommun;Våldsbrott ;2015;Jul;18;53
Mark kommun;Våldsbrott ;2015;Aug;13;38
Mark kommun;Våldsbrott ;2015;Sep;29;86
Mark kommun;Våldsbrott ;2015;Okt;19;56
Mark kommun;Våldsbrott ;2015;Nov;19;56
Mark kommun;Våldsbrott ;2015;Dec;12;35
Markaryd kommun;Våldsbrott ;2015;Jan;4;41
Markaryd kommun;Våldsbrott ;2015;Feb;1;10
Markaryd kommun;Våldsbrott ;2015;Mar;4;41
Markaryd kommun;Våldsbrott ;2015;Apr;2;21
Markaryd kommun;Våldsbrott ;2015;Maj;3;31
Markaryd kommun;Våldsbrott ;2015;Jun;8;83
Markaryd kommun;Våldsbrott ;2015;Jul;5;52
Markaryd kommun;Våldsbrott ;2015;Aug;4;41
Markaryd kommun;Våldsbrott ;2015;Sep;4;41
Markaryd kommun;Våldsbrott ;2015;Okt;1;10
Markaryd kommun;Våldsbrott ;2015;Nov;6;62
Markaryd kommun;Våldsbrott ;2015;Dec;5;52
Mellerud kommun;Våldsbrott ;2015;Jan;2;22
Mellerud kommun;Våldsbrott ;2015;Feb;8;88
Mellerud kommun;Våldsbrott ;2015;Mar;6;66
Mellerud kommun;Våldsbrott ;2015;Apr;1;11
Mellerud kommun;Våldsbrott ;2015;Maj;5;55
Mellerud kommun;Våldsbrott ;2015;Jun;3;33
Mellerud kommun;Våldsbrott ;2015;Jul;6;66
Mellerud kommun;Våldsbrott ;2015;Aug;9;99
Mellerud kommun;Våldsbrott ;2015;Sep;4;44
Mellerud kommun;Våldsbrott ;2015;Okt;4;44
Mellerud kommun;Våldsbrott ;2015;Nov;9;99
Mellerud kommun;Våldsbrott ;2015;Dec;14;155
Mjölby kommun;Våldsbrott ;2015;Jan;14;53
Mjölby kommun;Våldsbrott ;2015;Feb;14;53
Mjölby kommun;Våldsbrott ;2015;Mar;11;41
Mjölby kommun;Våldsbrott ;2015;Apr;15;57
Mjölby kommun;Våldsbrott ;2015;Maj;11;41
Mjölby kommun;Våldsbrott ;2015;Jun;36;136
Mjölby kommun;Våldsbrott ;2015;Jul;17;64
Mjölby kommun;Våldsbrott ;2015;Aug;15;57
Mjölby kommun;Våldsbrott ;2015;Sep;12;45
Mjölby kommun;Våldsbrott ;2015;Okt;14;53
Mjölby kommun;Våldsbrott ;2015;Nov;12;45
Mjölby kommun;Våldsbrott ;2015;Dec;13;49
Mora kommun;Våldsbrott ;2015;Jan;23;115
Mora kommun;Våldsbrott ;2015;Feb;17;85
Mora kommun;Våldsbrott ;2015;Mar;13;65
Mora kommun;Våldsbrott ;2015;Apr;7;35
Mora kommun;Våldsbrott ;2015;Maj;11;55
Mora kommun;Våldsbrott ;2015;Jun;23;115
Mora kommun;Våldsbrott ;2015;Jul;18;90
Mora kommun;Våldsbrott ;2015;Aug;9;45
Mora kommun;Våldsbrott ;2015;Sep;6;30
Mora kommun;Våldsbrott ;2015;Okt;16;80
Mora kommun;Våldsbrott ;2015;Nov;9;45
Mora kommun;Våldsbrott ;2015;Dec;15;75
Motala kommun;Våldsbrott ;2015;Jan;34;80
Motala kommun;Våldsbrott ;2015;Feb;29;68
Motala kommun;Våldsbrott ;2015;Mar;16;37
Motala kommun;Våldsbrott ;2015;Apr;31;73
Motala kommun;Våldsbrott ;2015;Maj;39;91
Motala kommun;Våldsbrott ;2015;Jun;21;49
Motala kommun;Våldsbrott ;2015;Jul;32;75
Motala kommun;Våldsbrott ;2015;Aug;25;59
Motala kommun;Våldsbrott ;2015;Sep;22;51
Motala kommun;Våldsbrott ;2015;Okt;23;54
Motala kommun;Våldsbrott ;2015;Nov;23;54
Motala kommun;Våldsbrott ;2015;Dec;21;49
Mullsjö kommun;Våldsbrott ;2015;Jan;10;140
Mullsjö kommun;Våldsbrott ;2015;Feb;4;56
Mullsjö kommun;Våldsbrott ;2015;Mar;2;28
Mullsjö kommun;Våldsbrott ;2015;Apr;4;56
Mullsjö kommun;Våldsbrott ;2015;Maj;6;84
Mullsjö kommun;Våldsbrott ;2015;Jun;4;56
Mullsjö kommun;Våldsbrott ;2015;Jul;3;42
Mullsjö kommun;Våldsbrott ;2015;Aug;6;84
Mullsjö kommun;Våldsbrott ;2015;Sep;5;70
Mullsjö kommun;Våldsbrott ;2015;Okt;2;28
Mullsjö kommun;Våldsbrott ;2015;Nov;3;42
Mullsjö kommun;Våldsbrott ;2015;Dec;5;70
Munkedal kommun;Våldsbrott ;2015;Jan;8;78
Munkedal kommun;Våldsbrott ;2015;Feb;8;78
Munkedal kommun;Våldsbrott ;2015;Mar;5;49
Munkedal kommun;Våldsbrott ;2015;Apr;1;10
Munkedal kommun;Våldsbrott ;2015;Maj;7;68
Munkedal kommun;Våldsbrott ;2015;Jun;6;59
Munkedal kommun;Våldsbrott ;2015;Jul;7;68
Munkedal kommun;Våldsbrott ;2015;Aug;8;78
Munkedal kommun;Våldsbrott ;2015;Sep;12;117
Munkedal kommun;Våldsbrott ;2015;Okt;9;88
Munkedal kommun;Våldsbrott ;2015;Nov;9;88
Munkedal kommun;Våldsbrott ;2015;Dec;10;98
Munkfors kommun;Våldsbrott ;2015;Jan;1;27
Munkfors kommun;Våldsbrott ;2015;Feb;6;164
Munkfors kommun;Våldsbrott ;2015;Mar;8;219
Munkfors kommun;Våldsbrott ;2015;Apr;2;55
Munkfors kommun;Våldsbrott ;2015;Maj;2;55
Munkfors kommun;Våldsbrott ;2015;Jun;3;82
Munkfors kommun;Våldsbrott ;2015;Jul;2;55
Munkfors kommun;Våldsbrott ;2015;Aug;3;82
Munkfors kommun;Våldsbrott ;2015;Sep;1;27
Munkfors kommun;Våldsbrott ;2015;Okt;2;55
Munkfors kommun;Våldsbrott ;2015;Nov;2;55
Munkfors kommun;Våldsbrott ;2015;Dec;1;27
Mölndal kommun;Våldsbrott ;2015;Jan;39;62
Mölndal kommun;Våldsbrott ;2015;Feb;30;48
Mölndal kommun;Våldsbrott ;2015;Mar;33;52
Mölndal kommun;Våldsbrott ;2015;Apr;24;38
Mölndal kommun;Våldsbrott ;2015;Maj;40;63
Mölndal kommun;Våldsbrott ;2015;Jun;36;57
Mölndal kommun;Våldsbrott ;2015;Jul;53;84
Mölndal kommun;Våldsbrott ;2015;Aug;36;57
Mölndal kommun;Våldsbrott ;2015;Sep;37;59
Mölndal kommun;Våldsbrott ;2015;Okt;47;74
Mölndal kommun;Våldsbrott ;2015;Nov;35;55
Mölndal kommun;Våldsbrott ;2015;Dec;35;55
Mönsterås kommun;Våldsbrott ;2015;Jan;7;53
Mönsterås kommun;Våldsbrott ;2015;Feb;5;38
Mönsterås kommun;Våldsbrott ;2015;Mar;14;107
Mönsterås kommun;Våldsbrott ;2015;Apr;10;76
Mönsterås kommun;Våldsbrott ;2015;Maj;14;107
Mönsterås kommun;Våldsbrott ;2015;Jun;10;76
Mönsterås kommun;Våldsbrott ;2015;Jul;6;46
Mönsterås kommun;Våldsbrott ;2015;Aug;8;61
Mönsterås kommun;Våldsbrott ;2015;Sep;8;61
Mönsterås kommun;Våldsbrott ;2015;Okt;13;99
Mönsterås kommun;Våldsbrott ;2015;Nov;11;84
Mönsterås kommun;Våldsbrott ;2015;Dec;12;92
Mörbylånga kommun;Våldsbrott ;2015;Jan;6;41
Mörbylånga kommun;Våldsbrott ;2015;Feb;7;48
Mörbylånga kommun;Våldsbrott ;2015;Mar;6;41
Mörbylånga kommun;Våldsbrott ;2015;Apr;6;41
Mörbylånga kommun;Våldsbrott ;2015;Maj;2;14
Mörbylånga kommun;Våldsbrott ;2015;Jun;7;48
Mörbylånga kommun;Våldsbrott ;2015;Jul;3;21
Mörbylånga kommun;Våldsbrott ;2015;Aug;2;14
Mörbylånga kommun;Våldsbrott ;2015;Sep;6;41
Mörbylånga kommun;Våldsbrott ;2015;Okt;5;34
Mörbylånga kommun;Våldsbrott ;2015;Nov;4;27
Mörbylånga kommun;Våldsbrott ;2015;Dec;7;48
Nacka kommun;Våldsbrott ;2015;Jan;42;43
Nacka kommun;Våldsbrott ;2015;Feb;49;50
Nacka kommun;Våldsbrott ;2015;Mar;47;48
Nacka kommun;Våldsbrott ;2015;Apr;54;56
Nacka kommun;Våldsbrott ;2015;Maj;73;75
Nacka kommun;Våldsbrott ;2015;Jun;46;47
Nacka kommun;Våldsbrott ;2015;Jul;67;69
Nacka kommun;Våldsbrott ;2015;Aug;52;54
Nacka kommun;Våldsbrott ;2015;Sep;59;61
Nacka kommun;Våldsbrott ;2015;Okt;102;105
Nacka kommun;Våldsbrott ;2015;Nov;67;69
Nacka kommun;Våldsbrott ;2015;Dec;50;51
Nora kommun;Våldsbrott ;2015;Jan;14;134
Nora kommun;Våldsbrott ;2015;Feb;8;77
Nora kommun;Våldsbrott ;2015;Mar;1;10
Nora kommun;Våldsbrott ;2015;Apr;1;10
Nora kommun;Våldsbrott ;2015;Maj;8;77
Nora kommun;Våldsbrott ;2015;Jun;2;19
Nora kommun;Våldsbrott ;2015;Jul;5;48
Nora kommun;Våldsbrott ;2015;Aug;9;86
Nora kommun;Våldsbrott ;2015;Sep;1;10
Nora kommun;Våldsbrott ;2015;Okt;4;38
Nora kommun;Våldsbrott ;2015;Nov;6;58
Nora kommun;Våldsbrott ;2015;Dec;5;48
Norberg kommun;Våldsbrott ;2015;Jan;5;87
Norberg kommun;Våldsbrott ;2015;Feb;8;139
Norberg kommun;Våldsbrott ;2015;Mar;12;208
Norberg kommun;Våldsbrott ;2015;Apr;13;226
Norberg kommun;Våldsbrott ;2015;Maj;13;226
Norberg kommun;Våldsbrott ;2015;Jun;11;191
Norberg kommun;Våldsbrott ;2015;Jul;16;278
Norberg kommun;Våldsbrott ;2015;Aug;5;87
Norberg kommun;Våldsbrott ;2015;Sep;13;226
Norberg kommun;Våldsbrott ;2015;Okt;15;260
Norberg kommun;Våldsbrott ;2015;Nov;7;122
Norberg kommun;Våldsbrott ;2015;Dec;10;174
Nordanstig kommun;Våldsbrott ;2015;Jan;3;32
Nordanstig kommun;Våldsbrott ;2015;Feb;3;32
Nordanstig kommun;Våldsbrott ;2015;Mar;3;32
Nordanstig kommun;Våldsbrott ;2015;Apr;3;32
Nordanstig kommun;Våldsbrott ;2015;Maj;1;11
Nordanstig kommun;Våldsbrott ;2015;Jun;13;137
Nordanstig kommun;Våldsbrott ;2015;Jul;4;42
Nordanstig kommun;Våldsbrott ;2015;Aug;6;63
Nordanstig kommun;Våldsbrott ;2015;Sep;7;74
Nordanstig kommun;Våldsbrott ;2015;Okt;6;63
Nordanstig kommun;Våldsbrott ;2015;Nov;6;63
Nordanstig kommun;Våldsbrott ;2015;Dec;1;11
Nordmaling kommun;Våldsbrott ;2015;Jan;1;14
Nordmaling kommun;Våldsbrott ;2015;Feb;6;85
Nordmaling kommun;Våldsbrott ;2015;Mar;9;127
Nordmaling kommun;Våldsbrott ;2015;Apr;5;71
Nordmaling kommun;Våldsbrott ;2015;Maj;11;156
Nordmaling kommun;Våldsbrott ;2015;Jun;1;14
Nordmaling kommun;Våldsbrott ;2015;Jul;4;57
Nordmaling kommun;Våldsbrott ;2015;Aug;14;198
Nordmaling kommun;Våldsbrott ;2015;Sep;1;14
Nordmaling kommun;Våldsbrott ;2015;Okt;8;113
Nordmaling kommun;Våldsbrott ;2015;Nov;11;156
Nordmaling kommun;Våldsbrott ;2015;Dec;4;57
Norrköping kommun;Våldsbrott ;2015;Jan;126;93
Norrköping kommun;Våldsbrott ;2015;Feb;106;78
Norrköping kommun;Våldsbrott ;2015;Mar;128;94
Norrköping kommun;Våldsbrott ;2015;Apr;110;81
Norrköping kommun;Våldsbrott ;2015;Maj;100;73
Norrköping kommun;Våldsbrott ;2015;Jun;118;87
Norrköping kommun;Våldsbrott ;2015;Jul;116;85
Norrköping kommun;Våldsbrott ;2015;Aug;131;96
Norrköping kommun;Våldsbrott ;2015;Sep;98;72
Norrköping kommun;Våldsbrott ;2015;Okt;124;91
Norrköping kommun;Våldsbrott ;2015;Nov;127;93
Norrköping kommun;Våldsbrott ;2015;Dec;120;88
Norrtälje kommun;Våldsbrott ;2015;Jan;57;98
Norrtälje kommun;Våldsbrott ;2015;Feb;43;74
Norrtälje kommun;Våldsbrott ;2015;Mar;47;81
Norrtälje kommun;Våldsbrott ;2015;Apr;50;86
Norrtälje kommun;Våldsbrott ;2015;Maj;57;98
Norrtälje kommun;Våldsbrott ;2015;Jun;56;96
Norrtälje kommun;Våldsbrott ;2015;Jul;55;95
Norrtälje kommun;Våldsbrott ;2015;Aug;68;117
Norrtälje kommun;Våldsbrott ;2015;Sep;69;119
Norrtälje kommun;Våldsbrott ;2015;Okt;50;86
Norrtälje kommun;Våldsbrott ;2015;Nov;63;108
Norrtälje kommun;Våldsbrott ;2015;Dec;63;108
Norsjö kommun;Våldsbrott ;2015;Jan;0;0
Norsjö kommun;Våldsbrott ;2015;Feb;2;48
Norsjö kommun;Våldsbrott ;2015;Mar;0;0
Norsjö kommun;Våldsbrott ;2015;Apr;4;96
Norsjö kommun;Våldsbrott ;2015;Maj;1;24
Norsjö kommun;Våldsbrott ;2015;Jun;3;72
Norsjö kommun;Våldsbrott ;2015;Jul;0;0
Norsjö kommun;Våldsbrott ;2015;Aug;0;0
Norsjö kommun;Våldsbrott ;2015;Sep;2;48
Norsjö kommun;Våldsbrott ;2015;Okt;2;48
Norsjö kommun;Våldsbrott ;2015;Nov;1;24
Norsjö kommun;Våldsbrott ;2015;Dec;2;48
Nybro kommun;Våldsbrott ;2015;Jan;12;61
Nybro kommun;Våldsbrott ;2015;Feb;21;106
Nybro kommun;Våldsbrott ;2015;Mar;8;41
Nybro kommun;Våldsbrott ;2015;Apr;10;51
Nybro kommun;Våldsbrott ;2015;Maj;6;30
Nybro kommun;Våldsbrott ;2015;Jun;8;41
Nybro kommun;Våldsbrott ;2015;Jul;10;51
Nybro kommun;Våldsbrott ;2015;Aug;17;86
Nybro kommun;Våldsbrott ;2015;Sep;10;51
Nybro kommun;Våldsbrott ;2015;Okt;20;101
Nybro kommun;Våldsbrott ;2015;Nov;7;35
Nybro kommun;Våldsbrott ;2015;Dec;14;71
Nykvarn kommun;Våldsbrott ;2015;Jan;1;10
Nykvarn kommun;Våldsbrott ;2015;Feb;1;10
Nykvarn kommun;Våldsbrott ;2015;Mar;4;40
Nykvarn kommun;Våldsbrott ;2015;Apr;3;30
Nykvarn kommun;Våldsbrott ;2015;Maj;2;20
Nykvarn kommun;Våldsbrott ;2015;Jun;0;0
Nykvarn kommun;Våldsbrott ;2015;Jul;8;80
Nykvarn kommun;Våldsbrott ;2015;Aug;14;140
Nykvarn kommun;Våldsbrott ;2015;Sep;5;50
Nykvarn kommun;Våldsbrott ;2015;Okt;5;50
Nykvarn kommun;Våldsbrott ;2015;Nov;4;40
Nykvarn kommun;Våldsbrott ;2015;Dec;4;40
Nyköping kommun;Våldsbrott ;2015;Jan;38;71
Nyköping kommun;Våldsbrott ;2015;Feb;41;76
Nyköping kommun;Våldsbrott ;2015;Mar;50;93
Nyköping kommun;Våldsbrott ;2015;Apr;39;72
Nyköping kommun;Våldsbrott ;2015;Maj;45;84
Nyköping kommun;Våldsbrott ;2015;Jun;59;109
Nyköping kommun;Våldsbrott ;2015;Jul;40;74
Nyköping kommun;Våldsbrott ;2015;Aug;50;93
Nyköping kommun;Våldsbrott ;2015;Sep;46;85
Nyköping kommun;Våldsbrott ;2015;Okt;51;95
Nyköping kommun;Våldsbrott ;2015;Nov;45;84
Nyköping kommun;Våldsbrott ;2015;Dec;54;100
Nynäshamn kommun;Våldsbrott ;2015;Jan;30;110
Nynäshamn kommun;Våldsbrott ;2015;Feb;21;77
Nynäshamn kommun;Våldsbrott ;2015;Mar;25;92
Nynäshamn kommun;Våldsbrott ;2015;Apr;21;77
Nynäshamn kommun;Våldsbrott ;2015;Maj;36;132
Nynäshamn kommun;Våldsbrott ;2015;Jun;33;121
Nynäshamn kommun;Våldsbrott ;2015;Jul;26;95
Nynäshamn kommun;Våldsbrott ;2015;Aug;33;121
Nynäshamn kommun;Våldsbrott ;2015;Sep;23;84
Nynäshamn kommun;Våldsbrott ;2015;Okt;28;103
Nynäshamn kommun;Våldsbrott ;2015;Nov;32;117
Nynäshamn kommun;Våldsbrott ;2015;Dec;24;88
Nässjö kommun;Våldsbrott ;2015;Jan;19;63
Nässjö kommun;Våldsbrott ;2015;Feb;26;86
Nässjö kommun;Våldsbrott ;2015;Mar;28;93
Nässjö kommun;Våldsbrott ;2015;Apr;26;86
Nässjö kommun;Våldsbrott ;2015;Maj;24;80
Nässjö kommun;Våldsbrott ;2015;Jun;24;80
Nässjö kommun;Våldsbrott ;2015;Jul;17;56
Nässjö kommun;Våldsbrott ;2015;Aug;30;99
Nässjö kommun;Våldsbrott ;2015;Sep;32;106
Nässjö kommun;Våldsbrott ;2015;Okt;36;119
Nässjö kommun;Våldsbrott ;2015;Nov;37;123
Nässjö kommun;Våldsbrott ;2015;Dec;37;123
Ockelbo kommun;Våldsbrott ;2015;Jan;5;86
Ockelbo kommun;Våldsbrott ;2015;Feb;6;103
Ockelbo kommun;Våldsbrott ;2015;Mar;3;52
Ockelbo kommun;Våldsbrott ;2015;Apr;8;138
Ockelbo kommun;Våldsbrott ;2015;Maj;2;34
Ockelbo kommun;Våldsbrott ;2015;Jun;6;103
Ockelbo kommun;Våldsbrott ;2015;Jul;16;276
Ockelbo kommun;Våldsbrott ;2015;Aug;8;138
Ockelbo kommun;Våldsbrott ;2015;Sep;2;34
Ockelbo kommun;Våldsbrott ;2015;Okt;3;52
Ockelbo kommun;Våldsbrott ;2015;Nov;1;17
Ockelbo kommun;Våldsbrott ;2015;Dec;3;52
Olofström kommun;Våldsbrott ;2015;Jan;5;38
Olofström kommun;Våldsbrott ;2015;Feb;9;69
Olofström kommun;Våldsbrott ;2015;Mar;9;69
Olofström kommun;Våldsbrott ;2015;Apr;11;84
Olofström kommun;Våldsbrott ;2015;Maj;10;76
Olofström kommun;Våldsbrott ;2015;Jun;5;38
Olofström kommun;Våldsbrott ;2015;Jul;7;53
Olofström kommun;Våldsbrott ;2015;Aug;4;31
Olofström kommun;Våldsbrott ;2015;Sep;13;99
Olofström kommun;Våldsbrott ;2015;Okt;6;46
Olofström kommun;Våldsbrott ;2015;Nov;9;69
Olofström kommun;Våldsbrott ;2015;Dec;4;31
Orsa kommun;Våldsbrott ;2015;Jan;2;29
Orsa kommun;Våldsbrott ;2015;Feb;7;103
Orsa kommun;Våldsbrott ;2015;Mar;3;44
Orsa kommun;Våldsbrott ;2015;Apr;1;15
Orsa kommun;Våldsbrott ;2015;Maj;4;59
Orsa kommun;Våldsbrott ;2015;Jun;4;59
Orsa kommun;Våldsbrott ;2015;Jul;6;88
Orsa kommun;Våldsbrott ;2015;Aug;4;59
Orsa kommun;Våldsbrott ;2015;Sep;1;15
Orsa kommun;Våldsbrott ;2015;Okt;6;88
Orsa kommun;Våldsbrott ;2015;Nov;4;59
Orsa kommun;Våldsbrott ;2015;Dec;4;59
Orust kommun;Våldsbrott ;2015;Jan;6;40
Orust kommun;Våldsbrott ;2015;Feb;7;47
Orust kommun;Våldsbrott ;2015;Mar;5;33
Orust kommun;Våldsbrott ;2015;Apr;1;7
Orust kommun;Våldsbrott ;2015;Maj;2;13
Orust kommun;Våldsbrott ;2015;Jun;5;33
Orust kommun;Våldsbrott ;2015;Jul;7;47
Orust kommun;Våldsbrott ;2015;Aug;9;60
Orust kommun;Våldsbrott ;2015;Sep;8;53
Orust kommun;Våldsbrott ;2015;Okt;2;13
Orust kommun;Våldsbrott ;2015;Nov;10;67
Orust kommun;Våldsbrott ;2015;Dec;6;40
Osby kommun;Våldsbrott ;2015;Jan;9;70
Osby kommun;Våldsbrott ;2015;Feb;8;62
Osby kommun;Våldsbrott ;2015;Mar;3;23
Osby kommun;Våldsbrott ;2015;Apr;3;23
Osby kommun;Våldsbrott ;2015;Maj;8;62
Osby kommun;Våldsbrott ;2015;Jun;8;62
Osby kommun;Våldsbrott ;2015;Jul;9;70
Osby kommun;Våldsbrott ;2015;Aug;14;109
Osby kommun;Våldsbrott ;2015;Sep;15;116
Osby kommun;Våldsbrott ;2015;Okt;11;85
Osby kommun;Våldsbrott ;2015;Nov;5;39
Osby kommun;Våldsbrott ;2015;Dec;7;54
Oskarshamn kommun;Våldsbrott ;2015;Jan;9;34
