Region;Brott;År;Period;Antal;/100 000 inv
Sölvesborg kommun;Totalt antal brott;2015;Jan;130;762
Sölvesborg kommun;Totalt antal brott;2015;Feb;180;1055
Sölvesborg kommun;Totalt antal brott;2015;Mar;163;955
Sölvesborg kommun;Totalt antal brott;2015;Apr;162;950
Sölvesborg kommun;Totalt antal brott;2015;Maj;165;967
Sölvesborg kommun;Totalt antal brott;2015;Jun;289;1694
Sölvesborg kommun;Totalt antal brott;2015;Jul;194;1137
Sölvesborg kommun;Totalt antal brott;2015;Aug;182;1067
Sölvesborg kommun;Totalt antal brott;2015;Sep;156;914
Sölvesborg kommun;Totalt antal brott;2015;Okt;180;1055
Sölvesborg kommun;Totalt antal brott;2015;Nov;149;873
Sölvesborg kommun;Totalt antal brott;2015;Dec;153;897
Tanum kommun;Totalt antal brott;2015;Jan;49;395
Tanum kommun;Totalt antal brott;2015;Feb;52;419
Tanum kommun;Totalt antal brott;2015;Mar;92;742
Tanum kommun;Totalt antal brott;2015;Apr;64;516
Tanum kommun;Totalt antal brott;2015;Maj;84;677
Tanum kommun;Totalt antal brott;2015;Jun;79;637
Tanum kommun;Totalt antal brott;2015;Jul;133;1073
Tanum kommun;Totalt antal brott;2015;Aug;141;1137
Tanum kommun;Totalt antal brott;2015;Sep;85;685
Tanum kommun;Totalt antal brott;2015;Okt;95;766
Tanum kommun;Totalt antal brott;2015;Nov;115;927
Tanum kommun;Totalt antal brott;2015;Dec;52;419
Tibro kommun;Totalt antal brott;2015;Jan;62;568
Tibro kommun;Totalt antal brott;2015;Feb;68;623
Tibro kommun;Totalt antal brott;2015;Mar;61;559
Tibro kommun;Totalt antal brott;2015;Apr;92;842
Tibro kommun;Totalt antal brott;2015;Maj;76;696
Tibro kommun;Totalt antal brott;2015;Jun;81;742
Tibro kommun;Totalt antal brott;2015;Jul;46;421
Tibro kommun;Totalt antal brott;2015;Aug;56;513
Tibro kommun;Totalt antal brott;2015;Sep;72;659
Tibro kommun;Totalt antal brott;2015;Okt;94;861
Tibro kommun;Totalt antal brott;2015;Nov;80;732
Tibro kommun;Totalt antal brott;2015;Dec;58;531
Tidaholm kommun;Totalt antal brott;2015;Jan;115;910
Tidaholm kommun;Totalt antal brott;2015;Feb;88;696
Tidaholm kommun;Totalt antal brott;2015;Mar;128;1012
Tidaholm kommun;Totalt antal brott;2015;Apr;77;609
Tidaholm kommun;Totalt antal brott;2015;Maj;72;569
Tidaholm kommun;Totalt antal brott;2015;Jun;70;554
Tidaholm kommun;Totalt antal brott;2015;Jul;76;601
Tidaholm kommun;Totalt antal brott;2015;Aug;66;522
Tidaholm kommun;Totalt antal brott;2015;Sep;75;593
Tidaholm kommun;Totalt antal brott;2015;Okt;231;1827
Tidaholm kommun;Totalt antal brott;2015;Nov;59;467
Tidaholm kommun;Totalt antal brott;2015;Dec;69;546
Tierp kommun;Totalt antal brott;2015;Jan;185;907
Tierp kommun;Totalt antal brott;2015;Feb;135;662
Tierp kommun;Totalt antal brott;2015;Mar;136;667
Tierp kommun;Totalt antal brott;2015;Apr;188;922
Tierp kommun;Totalt antal brott;2015;Maj;139;682
Tierp kommun;Totalt antal brott;2015;Jun;115;564
Tierp kommun;Totalt antal brott;2015;Jul;168;824
Tierp kommun;Totalt antal brott;2015;Aug;185;907
Tierp kommun;Totalt antal brott;2015;Sep;141;691
Tierp kommun;Totalt antal brott;2015;Okt;167;819
Tierp kommun;Totalt antal brott;2015;Nov;145;711
Tierp kommun;Totalt antal brott;2015;Dec;115;564
Timrå kommun;Totalt antal brott;2015;Jan;127;705
Timrå kommun;Totalt antal brott;2015;Feb;126;700
Timrå kommun;Totalt antal brott;2015;Mar;115;639
Timrå kommun;Totalt antal brott;2015;Apr;113;628
Timrå kommun;Totalt antal brott;2015;Maj;130;722
Timrå kommun;Totalt antal brott;2015;Jun;212;1177
Timrå kommun;Totalt antal brott;2015;Jul;159;883
Timrå kommun;Totalt antal brott;2015;Aug;158;877
Timrå kommun;Totalt antal brott;2015;Sep;108;600
Timrå kommun;Totalt antal brott;2015;Okt;123;683
Timrå kommun;Totalt antal brott;2015;Nov;132;733
Timrå kommun;Totalt antal brott;2015;Dec;135;750
Tingsryd kommun;Totalt antal brott;2015;Jan;84;687
Tingsryd kommun;Totalt antal brott;2015;Feb;74;605
Tingsryd kommun;Totalt antal brott;2015;Mar;95;777
Tingsryd kommun;Totalt antal brott;2015;Apr;109;891
Tingsryd kommun;Totalt antal brott;2015;Maj;105;859
Tingsryd kommun;Totalt antal brott;2015;Jun;113;924
Tingsryd kommun;Totalt antal brott;2015;Jul;93;760
Tingsryd kommun;Totalt antal brott;2015;Aug;81;662
Tingsryd kommun;Totalt antal brott;2015;Sep;135;1104
Tingsryd kommun;Totalt antal brott;2015;Okt;82;671
Tingsryd kommun;Totalt antal brott;2015;Nov;79;646
Tingsryd kommun;Totalt antal brott;2015;Dec;103;842
Tjörn kommun;Totalt antal brott;2015;Jan;82;539
Tjörn kommun;Totalt antal brott;2015;Feb;78;512
Tjörn kommun;Totalt antal brott;2015;Mar;94;617
Tjörn kommun;Totalt antal brott;2015;Apr;85;558
Tjörn kommun;Totalt antal brott;2015;Maj;68;447
Tjörn kommun;Totalt antal brott;2015;Jun;91;598
Tjörn kommun;Totalt antal brott;2015;Jul;83;545
Tjörn kommun;Totalt antal brott;2015;Aug;101;663
Tjörn kommun;Totalt antal brott;2015;Sep;106;696
Tjörn kommun;Totalt antal brott;2015;Okt;72;473
Tjörn kommun;Totalt antal brott;2015;Nov;79;519
Tjörn kommun;Totalt antal brott;2015;Dec;73;479
Tomelilla kommun;Totalt antal brott;2015;Jan;114;872
Tomelilla kommun;Totalt antal brott;2015;Feb;96;735
Tomelilla kommun;Totalt antal brott;2015;Mar;153;1171
Tomelilla kommun;Totalt antal brott;2015;Apr;120;918
Tomelilla kommun;Totalt antal brott;2015;Maj;89;681
Tomelilla kommun;Totalt antal brott;2015;Jun;161;1232
Tomelilla kommun;Totalt antal brott;2015;Jul;101;773
Tomelilla kommun;Totalt antal brott;2015;Aug;143;1094
Tomelilla kommun;Totalt antal brott;2015;Sep;150;1148
Tomelilla kommun;Totalt antal brott;2015;Okt;164;1255
Tomelilla kommun;Totalt antal brott;2015;Nov;148;1132
Tomelilla kommun;Totalt antal brott;2015;Dec;120;918
Torsby kommun;Totalt antal brott;2015;Jan;57;477
Torsby kommun;Totalt antal brott;2015;Feb;64;536
Torsby kommun;Totalt antal brott;2015;Mar;48;402
Torsby kommun;Totalt antal brott;2015;Apr;87;728
Torsby kommun;Totalt antal brott;2015;Maj;51;427
Torsby kommun;Totalt antal brott;2015;Jun;67;561
Torsby kommun;Totalt antal brott;2015;Jul;113;946
Torsby kommun;Totalt antal brott;2015;Aug;61;510
Torsby kommun;Totalt antal brott;2015;Sep;106;887
Torsby kommun;Totalt antal brott;2015;Okt;66;552
Torsby kommun;Totalt antal brott;2015;Nov;90;753
Torsby kommun;Totalt antal brott;2015;Dec;70;586
Torsås kommun;Totalt antal brott;2015;Jan;46;663
Torsås kommun;Totalt antal brott;2015;Feb;65;937
Torsås kommun;Totalt antal brott;2015;Mar;39;562
Torsås kommun;Totalt antal brott;2015;Apr;51;736
Torsås kommun;Totalt antal brott;2015;Maj;55;793
Torsås kommun;Totalt antal brott;2015;Jun;66;952
Torsås kommun;Totalt antal brott;2015;Jul;90;1298
Torsås kommun;Totalt antal brott;2015;Aug;67;966
Torsås kommun;Totalt antal brott;2015;Sep;108;1558
Torsås kommun;Totalt antal brott;2015;Okt;43;620
Torsås kommun;Totalt antal brott;2015;Nov;41;591
Torsås kommun;Totalt antal brott;2015;Dec;61;880
Tranemo kommun;Totalt antal brott;2015;Jan;68;585
Tranemo kommun;Totalt antal brott;2015;Feb;71;611
Tranemo kommun;Totalt antal brott;2015;Mar;61;525
Tranemo kommun;Totalt antal brott;2015;Apr;63;542
Tranemo kommun;Totalt antal brott;2015;Maj;79;679
Tranemo kommun;Totalt antal brott;2015;Jun;58;499
Tranemo kommun;Totalt antal brott;2015;Jul;48;413
Tranemo kommun;Totalt antal brott;2015;Aug;65;559
Tranemo kommun;Totalt antal brott;2015;Sep;84;722
Tranemo kommun;Totalt antal brott;2015;Okt;66;568
Tranemo kommun;Totalt antal brott;2015;Nov;59;507
Tranemo kommun;Totalt antal brott;2015;Dec;72;619
Tranås kommun;Totalt antal brott;2015;Jan;130;703
Tranås kommun;Totalt antal brott;2015;Feb;171;925
Tranås kommun;Totalt antal brott;2015;Mar;140;758
Tranås kommun;Totalt antal brott;2015;Apr;205;1109
Tranås kommun;Totalt antal brott;2015;Maj;172;931
Tranås kommun;Totalt antal brott;2015;Jun;141;763
Tranås kommun;Totalt antal brott;2015;Jul;133;720
Tranås kommun;Totalt antal brott;2015;Aug;190;1028
Tranås kommun;Totalt antal brott;2015;Sep;237;1282
Tranås kommun;Totalt antal brott;2015;Okt;167;904
Tranås kommun;Totalt antal brott;2015;Nov;156;844
Tranås kommun;Totalt antal brott;2015;Dec;177;958
Trelleborg kommun;Totalt antal brott;2015;Jan;425;985
Trelleborg kommun;Totalt antal brott;2015;Feb;377;873
Trelleborg kommun;Totalt antal brott;2015;Mar;432;1001
Trelleborg kommun;Totalt antal brott;2015;Apr;462;1070
Trelleborg kommun;Totalt antal brott;2015;Maj;458;1061
Trelleborg kommun;Totalt antal brott;2015;Jun;473;1096
Trelleborg kommun;Totalt antal brott;2015;Jul;396;917
Trelleborg kommun;Totalt antal brott;2015;Aug;589;1364
Trelleborg kommun;Totalt antal brott;2015;Sep;558;1293
Trelleborg kommun;Totalt antal brott;2015;Okt;472;1093
Trelleborg kommun;Totalt antal brott;2015;Nov;472;1093
Trelleborg kommun;Totalt antal brott;2015;Dec;377;873
Trollhättan kommun;Totalt antal brott;2015;Jan;533;935
Trollhättan kommun;Totalt antal brott;2015;Feb;472;828
Trollhättan kommun;Totalt antal brott;2015;Mar;557;977
Trollhättan kommun;Totalt antal brott;2015;Apr;585;1026
Trollhättan kommun;Totalt antal brott;2015;Maj;553;970
Trollhättan kommun;Totalt antal brott;2015;Jun;495;868
Trollhättan kommun;Totalt antal brott;2015;Jul;502;881
Trollhättan kommun;Totalt antal brott;2015;Aug;530;930
Trollhättan kommun;Totalt antal brott;2015;Sep;565;991
Trollhättan kommun;Totalt antal brott;2015;Okt;513;900
Trollhättan kommun;Totalt antal brott;2015;Nov;515;903
Trollhättan kommun;Totalt antal brott;2015;Dec;471;826
Trosa kommun;Totalt antal brott;2015;Jan;60;501
Trosa kommun;Totalt antal brott;2015;Feb;57;476
Trosa kommun;Totalt antal brott;2015;Mar;69;576
Trosa kommun;Totalt antal brott;2015;Apr;68;568
Trosa kommun;Totalt antal brott;2015;Maj;64;535
Trosa kommun;Totalt antal brott;2015;Jun;82;685
Trosa kommun;Totalt antal brott;2015;Jul;81;677
Trosa kommun;Totalt antal brott;2015;Aug;70;585
Trosa kommun;Totalt antal brott;2015;Sep;69;576
Trosa kommun;Totalt antal brott;2015;Okt;80;668
Trosa kommun;Totalt antal brott;2015;Nov;91;760
Trosa kommun;Totalt antal brott;2015;Dec;48;401
Tyresö kommun;Totalt antal brott;2015;Jan;279;609
Tyresö kommun;Totalt antal brott;2015;Feb;360;786
Tyresö kommun;Totalt antal brott;2015;Mar;369;806
Tyresö kommun;Totalt antal brott;2015;Apr;373;815
Tyresö kommun;Totalt antal brott;2015;Maj;371;810
Tyresö kommun;Totalt antal brott;2015;Jun;471;1029
Tyresö kommun;Totalt antal brott;2015;Jul;415;906
Tyresö kommun;Totalt antal brott;2015;Aug;583;1273
Tyresö kommun;Totalt antal brott;2015;Sep;496;1083
Tyresö kommun;Totalt antal brott;2015;Okt;422;922
Tyresö kommun;Totalt antal brott;2015;Nov;442;965
Tyresö kommun;Totalt antal brott;2015;Dec;493;1077
Täby kommun;Totalt antal brott;2015;Jan;460;678
Täby kommun;Totalt antal brott;2015;Feb;437;644
Täby kommun;Totalt antal brott;2015;Mar;537;792
Täby kommun;Totalt antal brott;2015;Apr;577;851
Täby kommun;Totalt antal brott;2015;Maj;692;1021
Täby kommun;Totalt antal brott;2015;Jun;1038;1531
Täby kommun;Totalt antal brott;2015;Jul;1007;1485
Täby kommun;Totalt antal brott;2015;Aug;638;941
Täby kommun;Totalt antal brott;2015;Sep;565;833
Täby kommun;Totalt antal brott;2015;Okt;547;807
Täby kommun;Totalt antal brott;2015;Nov;547;807
Täby kommun;Totalt antal brott;2015;Dec;622;917
Töreboda kommun;Totalt antal brott;2015;Jan;104;1133
Töreboda kommun;Totalt antal brott;2015;Feb;111;1209
Töreboda kommun;Totalt antal brott;2015;Mar;127;1383
Töreboda kommun;Totalt antal brott;2015;Apr;150;1634
Töreboda kommun;Totalt antal brott;2015;Maj;104;1133
Töreboda kommun;Totalt antal brott;2015;Jun;91;991
Töreboda kommun;Totalt antal brott;2015;Jul;121;1318
Töreboda kommun;Totalt antal brott;2015;Aug;139;1514
Töreboda kommun;Totalt antal brott;2015;Sep;121;1318
Töreboda kommun;Totalt antal brott;2015;Okt;117;1274
Töreboda kommun;Totalt antal brott;2015;Nov;87;947
Töreboda kommun;Totalt antal brott;2015;Dec;90;980
Uddevalla kommun;Totalt antal brott;2015;Jan;483;897
Uddevalla kommun;Totalt antal brott;2015;Feb;510;947
Uddevalla kommun;Totalt antal brott;2015;Mar;580;1077
Uddevalla kommun;Totalt antal brott;2015;Apr;476;884
Uddevalla kommun;Totalt antal brott;2015;Maj;533;990
Uddevalla kommun;Totalt antal brott;2015;Jun;480;891
Uddevalla kommun;Totalt antal brott;2015;Jul;580;1077
Uddevalla kommun;Totalt antal brott;2015;Aug;598;1111
Uddevalla kommun;Totalt antal brott;2015;Sep;593;1101
Uddevalla kommun;Totalt antal brott;2015;Okt;649;1205
Uddevalla kommun;Totalt antal brott;2015;Nov;574;1066
Uddevalla kommun;Totalt antal brott;2015;Dec;520;966
Ulricehamn kommun;Totalt antal brott;2015;Jan;124;531
Ulricehamn kommun;Totalt antal brott;2015;Feb;109;466
Ulricehamn kommun;Totalt antal brott;2015;Mar;180;770
Ulricehamn kommun;Totalt antal brott;2015;Apr;151;646
Ulricehamn kommun;Totalt antal brott;2015;Maj;212;907
Ulricehamn kommun;Totalt antal brott;2015;Jun;272;1164
Ulricehamn kommun;Totalt antal brott;2015;Jul;201;860
Ulricehamn kommun;Totalt antal brott;2015;Aug;385;1647
Ulricehamn kommun;Totalt antal brott;2015;Sep;174;745
Ulricehamn kommun;Totalt antal brott;2015;Okt;321;1374
Ulricehamn kommun;Totalt antal brott;2015;Nov;129;552
Ulricehamn kommun;Totalt antal brott;2015;Dec;107;458
Umeå kommun;Totalt antal brott;2015;Jan;817;680
Umeå kommun;Totalt antal brott;2015;Feb;726;604
Umeå kommun;Totalt antal brott;2015;Mar;889;740
Umeå kommun;Totalt antal brott;2015;Apr;902;750
Umeå kommun;Totalt antal brott;2015;Maj;1043;868
Umeå kommun;Totalt antal brott;2015;Jun;897;746
Umeå kommun;Totalt antal brott;2015;Jul;797;663
Umeå kommun;Totalt antal brott;2015;Aug;992;825
Umeå kommun;Totalt antal brott;2015;Sep;1117;929
Umeå kommun;Totalt antal brott;2015;Okt;905;753
Umeå kommun;Totalt antal brott;2015;Nov;786;654
Umeå kommun;Totalt antal brott;2015;Dec;697;580
Upplands Väsby kommun;Totalt antal brott;2015;Jan;424;1004
Upplands Väsby kommun;Totalt antal brott;2015;Feb;453;1072
Upplands Väsby kommun;Totalt antal brott;2015;Mar;491;1162
Upplands Väsby kommun;Totalt antal brott;2015;Apr;473;1120
Upplands Väsby kommun;Totalt antal brott;2015;Maj;526;1245
Upplands Väsby kommun;Totalt antal brott;2015;Jun;724;1714
Upplands Väsby kommun;Totalt antal brott;2015;Jul;619;1465
Upplands Väsby kommun;Totalt antal brott;2015;Aug;748;1771
Upplands Väsby kommun;Totalt antal brott;2015;Sep;623;1475
Upplands Väsby kommun;Totalt antal brott;2015;Okt;479;1134
Upplands Väsby kommun;Totalt antal brott;2015;Nov;377;893
Upplands Väsby kommun;Totalt antal brott;2015;Dec;456;1080
Upplands-Bro kommun;Totalt antal brott;2015;Jan;275;1077
Upplands-Bro kommun;Totalt antal brott;2015;Feb;293;1147
Upplands-Bro kommun;Totalt antal brott;2015;Mar;309;1210
Upplands-Bro kommun;Totalt antal brott;2015;Apr;335;1312
Upplands-Bro kommun;Totalt antal brott;2015;Maj;340;1331
Upplands-Bro kommun;Totalt antal brott;2015;Jun;320;1253
Upplands-Bro kommun;Totalt antal brott;2015;Jul;286;1120
Upplands-Bro kommun;Totalt antal brott;2015;Aug;285;1116
Upplands-Bro kommun;Totalt antal brott;2015;Sep;230;901
Upplands-Bro kommun;Totalt antal brott;2015;Okt;296;1159
Upplands-Bro kommun;Totalt antal brott;2015;Nov;299;1171
Upplands-Bro kommun;Totalt antal brott;2015;Dec;419;1641
Uppsala kommun;Totalt antal brott;2015;Jan;2064;989
Uppsala kommun;Totalt antal brott;2015;Feb;1544;740
Uppsala kommun;Totalt antal brott;2015;Mar;1844;883
Uppsala kommun;Totalt antal brott;2015;Apr;1805;865
Uppsala kommun;Totalt antal brott;2015;Maj;2081;997
Uppsala kommun;Totalt antal brott;2015;Jun;1843;883
Uppsala kommun;Totalt antal brott;2015;Jul;1751;839
Uppsala kommun;Totalt antal brott;2015;Aug;1892;906
Uppsala kommun;Totalt antal brott;2015;Sep;2058;986
Uppsala kommun;Totalt antal brott;2015;Okt;2134;1022
Uppsala kommun;Totalt antal brott;2015;Nov;1665;798
Uppsala kommun;Totalt antal brott;2015;Dec;1648;789
Uppvidinge kommun;Totalt antal brott;2015;Jan;47;507
Uppvidinge kommun;Totalt antal brott;2015;Feb;35;378
Uppvidinge kommun;Totalt antal brott;2015;Mar;78;841
Uppvidinge kommun;Totalt antal brott;2015;Apr;67;723
Uppvidinge kommun;Totalt antal brott;2015;Maj;69;744
Uppvidinge kommun;Totalt antal brott;2015;Jun;76;820
Uppvidinge kommun;Totalt antal brott;2015;Jul;40;431
Uppvidinge kommun;Totalt antal brott;2015;Aug;45;485
Uppvidinge kommun;Totalt antal brott;2015;Sep;57;615
Uppvidinge kommun;Totalt antal brott;2015;Okt;49;529
Uppvidinge kommun;Totalt antal brott;2015;Nov;51;550
Uppvidinge kommun;Totalt antal brott;2015;Dec;50;539
Vadstena kommun;Totalt antal brott;2015;Jan;32;432
Vadstena kommun;Totalt antal brott;2015;Feb;31;419
Vadstena kommun;Totalt antal brott;2015;Mar;37;500
Vadstena kommun;Totalt antal brott;2015;Apr;58;784
Vadstena kommun;Totalt antal brott;2015;Maj;76;1027
Vadstena kommun;Totalt antal brott;2015;Jun;53;716
Vadstena kommun;Totalt antal brott;2015;Jul;32;432
Vadstena kommun;Totalt antal brott;2015;Aug;44;595
Vadstena kommun;Totalt antal brott;2015;Sep;26;351
Vadstena kommun;Totalt antal brott;2015;Okt;75;1014
Vadstena kommun;Totalt antal brott;2015;Nov;41;554
Vadstena kommun;Totalt antal brott;2015;Dec;41;554
Vaggeryd kommun;Totalt antal brott;2015;Jan;65;489
Vaggeryd kommun;Totalt antal brott;2015;Feb;72;541
Vaggeryd kommun;Totalt antal brott;2015;Mar;168;1263
Vaggeryd kommun;Totalt antal brott;2015;Apr;108;812
Vaggeryd kommun;Totalt antal brott;2015;Maj;109;820
Vaggeryd kommun;Totalt antal brott;2015;Jun;110;827
Vaggeryd kommun;Totalt antal brott;2015;Jul;82;617
Vaggeryd kommun;Totalt antal brott;2015;Aug;80;601
Vaggeryd kommun;Totalt antal brott;2015;Sep;78;586
Vaggeryd kommun;Totalt antal brott;2015;Okt;142;1068
Vaggeryd kommun;Totalt antal brott;2015;Nov;108;812
Vaggeryd kommun;Totalt antal brott;2015;Dec;85;639
Valdemarsvik kommun;Totalt antal brott;2015;Jan;35;454
Valdemarsvik kommun;Totalt antal brott;2015;Feb;20;260
Valdemarsvik kommun;Totalt antal brott;2015;Mar;45;584
Valdemarsvik kommun;Totalt antal brott;2015;Apr;34;441
Valdemarsvik kommun;Totalt antal brott;2015;Maj;44;571
Valdemarsvik kommun;Totalt antal brott;2015;Jun;52;675
Valdemarsvik kommun;Totalt antal brott;2015;Jul;45;584
Valdemarsvik kommun;Totalt antal brott;2015;Aug;49;636
Valdemarsvik kommun;Totalt antal brott;2015;Sep;33;428
Valdemarsvik kommun;Totalt antal brott;2015;Okt;41;532
Valdemarsvik kommun;Totalt antal brott;2015;Nov;53;688
Valdemarsvik kommun;Totalt antal brott;2015;Dec;40;519
Vallentuna kommun;Totalt antal brott;2015;Jan;172;535
Vallentuna kommun;Totalt antal brott;2015;Feb;179;556
Vallentuna kommun;Totalt antal brott;2015;Mar;251;780
Vallentuna kommun;Totalt antal brott;2015;Apr;236;734
Vallentuna kommun;Totalt antal brott;2015;Maj;237;737
Vallentuna kommun;Totalt antal brott;2015;Jun;200;622
Vallentuna kommun;Totalt antal brott;2015;Jul;783;2434
Vallentuna kommun;Totalt antal brott;2015;Aug;275;855
Vallentuna kommun;Totalt antal brott;2015;Sep;371;1153
Vallentuna kommun;Totalt antal brott;2015;Okt;211;656
Vallentuna kommun;Totalt antal brott;2015;Nov;255;793
Vallentuna kommun;Totalt antal brott;2015;Dec;242;752
Vansbro kommun;Totalt antal brott;2015;Jan;20;298
Vansbro kommun;Totalt antal brott;2015;Feb;25;373
Vansbro kommun;Totalt antal brott;2015;Mar;34;507
Vansbro kommun;Totalt antal brott;2015;Apr;17;254
Vansbro kommun;Totalt antal brott;2015;Maj;42;626
Vansbro kommun;Totalt antal brott;2015;Jun;43;641
Vansbro kommun;Totalt antal brott;2015;Jul;35;522
Vansbro kommun;Totalt antal brott;2015;Aug;66;984
Vansbro kommun;Totalt antal brott;2015;Sep;46;686
Vansbro kommun;Totalt antal brott;2015;Okt;38;567
Vansbro kommun;Totalt antal brott;2015;Nov;41;612
Vansbro kommun;Totalt antal brott;2015;Dec;28;418
Vara kommun;Totalt antal brott;2015;Jan;149;953
Vara kommun;Totalt antal brott;2015;Feb;167;1068
Vara kommun;Totalt antal brott;2015;Mar;157;1005
Vara kommun;Totalt antal brott;2015;Apr;163;1043
Vara kommun;Totalt antal brott;2015;Maj;138;883
Vara kommun;Totalt antal brott;2015;Jun;133;851
Vara kommun;Totalt antal brott;2015;Jul;126;806
Vara kommun;Totalt antal brott;2015;Aug;121;774
Vara kommun;Totalt antal brott;2015;Sep;93;595
Vara kommun;Totalt antal brott;2015;Okt;132;845
Vara kommun;Totalt antal brott;2015;Nov;113;723
Vara kommun;Totalt antal brott;2015;Dec;149;953
Varberg kommun;Totalt antal brott;2015;Jan;431;710
Varberg kommun;Totalt antal brott;2015;Feb;393;647
Varberg kommun;Totalt antal brott;2015;Mar;486;800
Varberg kommun;Totalt antal brott;2015;Apr;385;634
Varberg kommun;Totalt antal brott;2015;Maj;471;776
Varberg kommun;Totalt antal brott;2015;Jun;437;720
Varberg kommun;Totalt antal brott;2015;Jul;462;761
Varberg kommun;Totalt antal brott;2015;Aug;479;789
Varberg kommun;Totalt antal brott;2015;Sep;437;720
Varberg kommun;Totalt antal brott;2015;Okt;471;776
Varberg kommun;Totalt antal brott;2015;Nov;443;730
Varberg kommun;Totalt antal brott;2015;Dec;351;578
Vaxholm kommun;Totalt antal brott;2015;Jan;70;616
Vaxholm kommun;Totalt antal brott;2015;Feb;37;326
Vaxholm kommun;Totalt antal brott;2015;Mar;65;572
Vaxholm kommun;Totalt antal brott;2015;Apr;66;581
Vaxholm kommun;Totalt antal brott;2015;Maj;79;696
Vaxholm kommun;Totalt antal brott;2015;Jun;91;801
Vaxholm kommun;Totalt antal brott;2015;Jul;60;528
Vaxholm kommun;Totalt antal brott;2015;Aug;109;960
Vaxholm kommun;Totalt antal brott;2015;Sep;66;581
Vaxholm kommun;Totalt antal brott;2015;Okt;63;555
Vaxholm kommun;Totalt antal brott;2015;Nov;70;616
Vaxholm kommun;Totalt antal brott;2015;Dec;42;370
Vellinge kommun;Totalt antal brott;2015;Jan;166;483
Vellinge kommun;Totalt antal brott;2015;Feb;134;390
Vellinge kommun;Totalt antal brott;2015;Mar;171;497
Vellinge kommun;Totalt antal brott;2015;Apr;148;430
Vellinge kommun;Totalt antal brott;2015;Maj;187;544
Vellinge kommun;Totalt antal brott;2015;Jun;173;503
Vellinge kommun;Totalt antal brott;2015;Jul;271;788
Vellinge kommun;Totalt antal brott;2015;Aug;203;590
Vellinge kommun;Totalt antal brott;2015;Sep;166;483
Vellinge kommun;Totalt antal brott;2015;Okt;148;430
Vellinge kommun;Totalt antal brott;2015;Nov;135;393
Vellinge kommun;Totalt antal brott;2015;Dec;186;541
Vetlanda kommun;Totalt antal brott;2015;Jan;160;598
Vetlanda kommun;Totalt antal brott;2015;Feb;105;392
Vetlanda kommun;Totalt antal brott;2015;Mar;153;572
Vetlanda kommun;Totalt antal brott;2015;Apr;171;639
Vetlanda kommun;Totalt antal brott;2015;Maj;154;575
Vetlanda kommun;Totalt antal brott;2015;Jun;160;598
Vetlanda kommun;Totalt antal brott;2015;Jul;177;661
Vetlanda kommun;Totalt antal brott;2015;Aug;211;788
Vetlanda kommun;Totalt antal brott;2015;Sep;200;747
Vetlanda kommun;Totalt antal brott;2015;Okt;193;721
Vetlanda kommun;Totalt antal brott;2015;Nov;163;609
Vetlanda kommun;Totalt antal brott;2015;Dec;150;561
Vilhelmina kommun;Totalt antal brott;2015;Jan;29;424
Vilhelmina kommun;Totalt antal brott;2015;Feb;54;790
Vilhelmina kommun;Totalt antal brott;2015;Mar;45;658
Vilhelmina kommun;Totalt antal brott;2015;Apr;26;380
Vilhelmina kommun;Totalt antal brott;2015;Maj;83;1214
Vilhelmina kommun;Totalt antal brott;2015;Jun;39;570
Vilhelmina kommun;Totalt antal brott;2015;Jul;33;483
Vilhelmina kommun;Totalt antal brott;2015;Aug;64;936
Vilhelmina kommun;Totalt antal brott;2015;Sep;48;702
Vilhelmina kommun;Totalt antal brott;2015;Okt;61;892
Vilhelmina kommun;Totalt antal brott;2015;Nov;45;658
Vilhelmina kommun;Totalt antal brott;2015;Dec;36;526
Vimmerby kommun;Totalt antal brott;2015;Jan;70;456
Vimmerby kommun;Totalt antal brott;2015;Feb;63;410
Vimmerby kommun;Totalt antal brott;2015;Mar;103;671
Vimmerby kommun;Totalt antal brott;2015;Apr;88;573
Vimmerby kommun;Totalt antal brott;2015;Maj;87;566
Vimmerby kommun;Totalt antal brott;2015;Jun;99;645
Vimmerby kommun;Totalt antal brott;2015;Jul;117;762
Vimmerby kommun;Totalt antal brott;2015;Aug;103;671
Vimmerby kommun;Totalt antal brott;2015;Sep;85;553
Vimmerby kommun;Totalt antal brott;2015;Okt;64;417
Vimmerby kommun;Totalt antal brott;2015;Nov;74;482
Vimmerby kommun;Totalt antal brott;2015;Dec;67;436
Vindeln kommun;Totalt antal brott;2015;Jan;51;948
Vindeln kommun;Totalt antal brott;2015;Feb;18;335
Vindeln kommun;Totalt antal brott;2015;Mar;35;651
Vindeln kommun;Totalt antal brott;2015;Apr;37;688
Vindeln kommun;Totalt antal brott;2015;Maj;33;614
Vindeln kommun;Totalt antal brott;2015;Jun;30;558
Vindeln kommun;Totalt antal brott;2015;Jul;16;298
Vindeln kommun;Totalt antal brott;2015;Aug;42;781
Vindeln kommun;Totalt antal brott;2015;Sep;36;670
Vindeln kommun;Totalt antal brott;2015;Okt;39;725
Vindeln kommun;Totalt antal brott;2015;Nov;28;521
Vindeln kommun;Totalt antal brott;2015;Dec;25;465
Vingåker kommun;Totalt antal brott;2015;Jan;72;806
Vingåker kommun;Totalt antal brott;2015;Feb;62;694
Vingåker kommun;Totalt antal brott;2015;Mar;77;862
Vingåker kommun;Totalt antal brott;2015;Apr;99;1108
